ID,Data_Lancamento,Data_Caixa_Base,Tipo,Categoria,Subcategoria,Centro_Custo,Contraparte,Descricao,Metodo,Status,Valor,Valor_Sinal,AnoMes,Prazo_Dias
741,2026-07-08,2026-08-04,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,17185.57,17185.57,2026-08,27
1409,2026-07-08,2026-07-08,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,10711.5,-10711.5,2026-07,0
1415,2026-07-08,2026-07-24,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,8095.25,-8095.25,2026-07,16
737,2026-07-10,2026-08-06,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,31296.13,31296.13,2026-08,27
1413,2026-07-12,2026-07-12,Saida,Pagamentos,Cloud/SaaS,Administrativo,Fornecedores/Órgãos,Pagamento: Cloud/SaaS,Cartão,Previsto,25551.78,-25551.78,2026-07,0
724,2026-07-13,2026-08-15,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,74825.55,74825.55,2026-08,33
1420,2026-07-14,2026-08-26,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,9864.79,-9864.79,2026-08,43
1422,2026-07-14,2026-08-04,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,16639.22,-16639.22,2026-08,21
1410,2026-07-15,2026-07-15,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,7873.82,-7873.82,2026-07,0
1546,2026-07-15,2026-07-15,Saida,Financiamentos,Parcela de empréstimo,Financeiro,Banco,Parcela de empréstimo (amortização+juros),Débito automático,Previsto,22790.3,-22790.3,2026-07,0
742,2026-07-16,2026-08-04,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,13167.31,13167.31,2026-08,19
1424,2026-07-16,2026-08-19,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,4974.63,-4974.63,2026-08,34
728,2026-07-17,2026-08-17,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,18337.86,18337.86,2026-08,31
734,2026-07-17,2026-09-05,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,25476.23,25476.23,2026-09,50
729,2026-07-20,2026-08-22,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,15265.42,15265.42,2026-08,33
1407,2026-07-20,2026-07-20,Saida,Pagamentos,Tributos,Administrativo,Fornecedores/Órgãos,Pagamento: Tributos,DARF,Previsto,63401.72,-63401.72,2026-07,0
725,2026-07-21,2026-08-31,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,21368.13,21368.13,2026-08,41
731,2026-07-21,2026-08-17,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,51116.48,51116.48,2026-08,27
1421,2026-07-21,2026-08-06,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,10319.64,-10319.64,2026-08,16
721,2026-07-22,2026-08-26,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,63953.17,63953.17,2026-08,35
732,2026-07-22,2026-08-21,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,15500.16,15500.16,2026-08,30
1411,2026-07-22,2026-07-22,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,6813.22,-6813.22,2026-07,0
1423,2026-07-22,2026-08-16,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,5764.76,-5764.76,2026-08,25
735,2026-07-23,2026-07-30,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,61170.34,61170.34,2026-07,7
747,2026-07-23,2026-09-07,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,23422.28,23422.28,2026-09,46
743,2026-07-24,2026-09-29,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,95257.67,95257.67,2026-09,67
1414,2026-07-24,2026-08-15,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,10413.3,-10413.3,2026-08,22
1419,2026-07-27,2026-08-22,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,14271.63,-14271.63,2026-08,26
730,2026-07-28,2026-09-04,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,14517.27,14517.27,2026-09,38
738,2026-07-29,2026-08-29,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,40022.73,40022.73,2026-08,31
1412,2026-07-29,2026-07-29,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,15120.1,-15120.1,2026-07,0
1417,2026-07-29,2026-08-18,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,3886.39,-3886.39,2026-08,20
723,2026-07-30,2026-08-27,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,48722.2,48722.2,2026-08,28
744,2026-07-30,2026-08-25,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,57139.13,57139.13,2026-08,26
745,2026-07-30,2026-09-02,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,24275.92,24275.92,2026-09,34
1416,2026-07-30,2026-08-12,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,16020.63,-16020.63,2026-08,13
727,2026-07-31,2026-08-25,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,14524.39,14524.39,2026-08,25
733,2026-07-31,2026-08-09,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,29076.17,29076.17,2026-08,9
736,2026-07-31,2026-08-14,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,18410.33,18410.33,2026-08,14
1426,2026-08-01,2026-08-01,Saida,Pagamentos,Aluguel,Administrativo,Fornecedores/Órgãos,Pagamento: Aluguel,Boleto,Previsto,41440.59,-41440.59,2026-08,0
753,2026-08-05,2026-09-01,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,32893.72,32893.72,2026-09,27
762,2026-08-05,2026-10-10,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,29967.97,29967.97,2026-10,66
1425,2026-08-05,2026-08-05,Saida,Pagamentos,Salários e encargos,Administrativo,Fornecedores/Órgãos,Pagamento: Salários e encargos,Transferência,Previsto,261172.05,-261172.05,2026-08,0
1428,2026-08-05,2026-08-05,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,10192.79,-10192.79,2026-08,0
1439,2026-08-05,2026-08-28,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,6249.54,-6249.54,2026-08,23
754,2026-08-07,2026-08-26,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,37745.09,37745.09,2026-08,19
1441,2026-08-07,2026-08-27,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,7381.32,-7381.32,2026-08,20
759,2026-08-10,2026-10-19,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,45201.18,45201.18,2026-10,70
1436,2026-08-10,2026-09-14,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,2932.74,-2932.74,2026-09,35
750,2026-08-11,2026-09-19,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,208998.88,208998.88,2026-09,39
757,2026-08-11,2026-09-14,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,37289.83,37289.83,2026-09,34
1429,2026-08-12,2026-08-12,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,7540.63,-7540.63,2026-08,0
1432,2026-08-12,2026-08-12,Saida,Pagamentos,Cloud/SaaS,Administrativo,Fornecedores/Órgãos,Pagamento: Cloud/SaaS,Cartão,Previsto,22441.6,-22441.6,2026-08,0
758,2026-08-13,2026-09-17,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,43323.82,43323.82,2026-09,35
1440,2026-08-14,2026-08-30,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,6335.05,-6335.05,2026-08,16
1547,2026-08-15,2026-08-15,Saida,Financiamentos,Parcela de empréstimo,Financeiro,Banco,Parcela de empréstimo (amortização+juros),Débito automático,Previsto,22790.3,-22790.3,2026-08,0
756,2026-08-18,2026-08-30,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,46775.82,46775.82,2026-08,12
749,2026-08-19,2026-09-11,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,82261.95,82261.95,2026-09,23
1430,2026-08-19,2026-08-19,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,14597.52,-14597.52,2026-08,0
1444,2026-08-19,2026-08-24,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,2882.74,-2882.74,2026-08,5
1427,2026-08-20,2026-08-20,Saida,Pagamentos,Tributos,Administrativo,Fornecedores/Órgãos,Pagamento: Tributos,DARF,Previsto,97180.21,-97180.21,2026-08,0
1442,2026-08-20,2026-08-31,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,33661.06,-33661.06,2026-08,11
1435,2026-08-21,2026-09-26,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,3469.76,-3469.76,2026-09,36
748,2026-08-24,2026-09-23,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,109292.79,109292.79,2026-09,30
761,2026-08-24,2026-10-12,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,62147.38,62147.38,2026-10,49
1437,2026-08-24,2026-09-13,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,5939.84,-5939.84,2026-09,20
752,2026-08-25,2026-09-22,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,64593.57,64593.57,2026-09,28
760,2026-08-25,2026-10-03,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,113743.11,113743.11,2026-10,39
1434,2026-08-25,2026-09-03,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,4290.52,-4290.52,2026-09,9
1438,2026-08-25,2026-09-24,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,4805.24,-4805.24,2026-09,30
1431,2026-08-26,2026-08-26,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,10433.61,-10433.61,2026-08,0
755,2026-08-27,2026-09-17,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,119521.15,119521.15,2026-09,21
751,2026-08-28,2026-09-30,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,132888.66,132888.66,2026-09,33
763,2026-08-31,2026-09-12,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,69559.38,69559.38,2026-09,12
1433,2026-08-31,2026-09-03,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,10429.16,-10429.16,2026-09,3
1443,2026-08-31,2026-09-16,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,4956.63,-4956.63,2026-09,16
771,2026-09-01,2026-10-25,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,15014.31,15014.31,2026-10,54
1446,2026-09-01,2026-09-01,Saida,Pagamentos,Aluguel,Administrativo,Fornecedores/Órgãos,Pagamento: Aluguel,Boleto,Previsto,39553.09,-39553.09,2026-09,0
1456,2026-09-01,2026-10-19,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,37650.78,-37650.78,2026-10,48
768,2026-09-02,2026-11-20,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,38344.91,38344.91,2026-11,79
1448,2026-09-02,2026-09-02,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,13234.79,-13234.79,2026-09,0
779,2026-09-03,2026-09-26,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,115572.29,115572.29,2026-09,23
781,2026-09-03,2026-11-09,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,66720.94,66720.94,2026-11,67
1445,2026-09-05,2026-09-05,Saida,Pagamentos,Salários e encargos,Administrativo,Fornecedores/Órgãos,Pagamento: Salários e encargos,Transferência,Previsto,248525.96,-248525.96,2026-09,0
766,2026-09-08,2026-10-06,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,20216.62,20216.62,2026-10,28
773,2026-09-08,2026-10-11,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,33921.71,33921.71,2026-10,33
1449,2026-09-09,2026-09-09,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,14670.02,-14670.02,2026-09,0
764,2026-09-10,2026-10-04,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,31437.29,31437.29,2026-10,24
769,2026-09-10,2026-10-04,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,19300.82,19300.82,2026-10,24
1454,2026-09-11,2026-10-06,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,34928.18,-34928.18,2026-10,25
1453,2026-09-12,2026-09-12,Saida,Pagamentos,Cloud/SaaS,Administrativo,Fornecedores/Órgãos,Pagamento: Cloud/SaaS,Cartão,Previsto,31922.43,-31922.43,2026-09,0
778,2026-09-14,2026-10-31,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,101136.75,101136.75,2026-10,47
1457,2026-09-14,2026-10-06,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,10771.42,-10771.42,2026-10,22
1458,2026-09-14,2026-09-27,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,20304.66,-20304.66,2026-09,13
770,2026-09-15,2026-10-14,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,13127.69,13127.69,2026-10,29
777,2026-09-15,2026-10-08,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,47978.11,47978.11,2026-10,23
1548,2026-09-15,2026-09-15,Saida,Financiamentos,Parcela de empréstimo,Financeiro,Banco,Parcela de empréstimo (amortização+juros),Débito automático,Previsto,22790.3,-22790.3,2026-09,0
776,2026-09-16,2026-11-04,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,22695.83,22695.83,2026-11,49
1450,2026-09-16,2026-09-16,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,14076.08,-14076.08,2026-09,0
765,2026-09-17,2026-09-24,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,72615.05,72615.05,2026-09,7
780,2026-09-17,2026-10-26,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,31090.5,31090.5,2026-10,39
784,2026-09-17,2026-10-17,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,27607.89,27607.89,2026-10,30
1447,2026-09-20,2026-09-20,Saida,Pagamentos,Tributos,Administrativo,Fornecedores/Órgãos,Pagamento: Tributos,DARF,Previsto,70158.32,-70158.32,2026-09,0
782,2026-09-21,2026-10-20,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,86445.92,86445.92,2026-10,29
774,2026-09-22,2026-10-20,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,84199.04,84199.04,2026-10,28
783,2026-09-22,2026-11-01,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,15200.11,15200.11,2026-11,40
785,2026-09-23,2026-10-28,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,142245.87,142245.87,2026-10,35
1451,2026-09-23,2026-09-23,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,12312.96,-12312.96,2026-09,0
767,2026-09-24,2026-10-29,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,73226.85,73226.85,2026-10,35
775,2026-09-28,2026-10-20,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,60642.67,60642.67,2026-10,22
1459,2026-09-28,2026-10-12,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,11923.9,-11923.9,2026-10,14
1455,2026-09-29,2026-11-03,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,5550.57,-5550.57,2026-11,35
772,2026-09-30,2026-11-04,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,25179.59,25179.59,2026-11,35
1452,2026-09-30,2026-09-30,Saida,Pagamentos,Marketing,Marketing,Plataformas de Ads,Campanhas de marketing,Cartão,Previsto,5117.92,-5117.92,2026-09,0
1460,2026-09-30,2026-11-15,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,26234.89,-26234.89,2026-11,46
1462,2026-10-01,2026-10-01,Saida,Pagamentos,Aluguel,Administrativo,Fornecedores/Órgãos,Pagamento: Aluguel,Boleto,Previsto,41039.12,-41039.12,2026-10,0
811,2026-10-02,2026-11-01,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,40545.3,40545.3,2026-11,30
815,2026-10-02,2026-11-03,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,18528.73,18528.73,2026-11,32
1475,2026-10-02,2026-10-11,Saida,Pagamentos,Fornecedores,Operações,Fornecedores,Pagamento a fornecedores,Boleto,Previsto,15306.08,-15306.08,2026-10,9
790,2026-10-05,2026-11-20,Entrada,Recebimentos,Vendas/Serviços,Comercial,Clientes,Recebimento de vendas/serviços,PIX/Transferência,Previsto,32612.54,32612.54,2026-11,46
1461,2026-10-05,2026-10-05,Saida,Pagamentos,Salários e encargos,Administrativo,Fornecedores/Órgãos,Pagamento: Salários e encargos,Transferência,Previsto,223167.77,-223167.77,2026-10,0
